2.7451E+3	-2.2918E-1	6.0870E-6	1.2673E+0	-4.5603E-4
2.7551E+3	-2.2912E-1	6.0845E-6	1.2683E+0	-4.6252E-4
2.7652E+3	-2.2911E-1	6.0886E-6	1.2723E+0	-4.6581E-4
2.7752E+3	-2.2855E-1	6.0950E-6	1.2694E+0	-4.4938E-4
2.7852E+3	-2.2812E-1	6.0983E-6	1.2699E+0	-4.7092E-4
2.7952E+3	-2.2801E-1	6.0905E-6	1.2716E+0	-4.5474E-4
2.8052E+3	-2.2773E-1	6.0990E-6	1.2719E+0	-4.7665E-4
2.8152E+3	-2.2726E-1	6.0953E-6	1.2687E+0	-4.5925E-4
2.8253E+3	-2.2693E-1	6.0926E-6	1.2710E+0	-4.7665E-4
2.8353E+3	-2.2644E-1	6.0994E-6	1.2726E+0	-4.6557E-4
2.8453E+3	-2.2613E-1	6.0962E-6	1.2733E+0	-4.5633E-4
2.8553E+3	-2.2640E-1	6.0909E-6	1.2730E+0	-4.6879E-4
2.8653E+3	-2.2578E-1	6.0908E-6	1.2697E+0	-4.3369E-4
2.8753E+3	-2.2523E-1	6.0892E-6	1.2691E+0	-4.6661E-4
2.8854E+3	-2.2490E-1	6.0929E-6	1.2731E+0	-4.6448E-4
2.8954E+3	-2.2463E-1	6.1036E-6	1.2754E+0	-4.4158E-4
2.9054E+3	-2.2448E-1	6.1028E-6	1.2729E+0	-4.8156E-4
2.9154E+3	-2.2422E-1	6.0926E-6	1.2733E+0	-4.6744E-4
2.9254E+3	-2.2389E-1	6.1038E-6	1.2721E+0	-5.0085E-4
2.9354E+3	-2.2371E-1	6.1039E-6	1.2768E+0	-4.8898E-4
2.9455E+3	-2.2303E-1	6.1000E-6	1.2785E+0	-4.6613E-4
2.9555E+3	-2.2269E-1	6.0988E-6	1.2730E+0	-4.6195E-4
2.9655E+3	-2.2235E-1	6.1072E-6	1.2709E+0	-4.0582E-4
2.9755E+3	-2.2208E-1	6.1140E-6	1.2749E+0	-4.5928E-4
2.9855E+3	-2.2178E-1	6.1099E-6	1.2707E+0	-4.7707E-4
2.9955E+3	-2.2166E-1	6.1094E-6	1.2708E+0	-4.6459E-4
3.0056E+3	-2.2129E-1	6.1094E-6	1.2713E+0	-4.6750E-4
3.0156E+3	-2.2105E-1	6.1074E-6	1.2712E+0	-4.7165E-4
3.0256E+3	-2.2067E-1	6.1051E-6	1.2704E+0	-4.6318E-4
3.0356E+3	-2.2036E-1	6.0961E-6	1.2708E+0	-4.8686E-4
3.0456E+3	-2.1986E-1	6.1030E-6	1.2735E+0	-4.3715E-4
3.0556E+3	-2.1971E-1	6.1128E-6	1.2692E+0	-4.5020E-4
3.0657E+3	-2.1896E-1	6.1078E-6	1.2697E+0	-4.8713E-4
3.0757E+3	-2.1838E-1	6.1158E-6	1.2740E+0	-4.7198E-4
3.0857E+3	-2.1798E-1	6.1187E-6	1.2714E+0	-4.6163E-4
3.0957E+3	-2.1739E-1	6.1173E-6	1.2707E+0	-4.6874E-4
3.1057E+3	-2.1695E-1	6.1054E-6	1.2710E+0	-4.6437E-4
3.1158E+3	-2.1665E-1	6.1102E-6	1.2719E+0	-4.5612E-4
3.1258E+3	-2.1590E-1	6.1125E-6	1.2717E+0	-4.6454E-4
3.1358E+3	-2.1529E-1	6.1036E-6	1.2708E+0	-4.9143E-4
3.1458E+3	-2.1486E-1	6.1010E-6	1.2718E+0	-4.7030E-4
3.1558E+3	-2.1438E-1	6.0918E-6	1.2725E+0	-4.9577E-4
3.1658E+3	-2.1392E-1	6.1070E-6	1.2700E+0	-5.2534E-4
3.1759E+3	-2.1394E-1	6.1090E-6	1.2717E+0	-5.2003E-4
3.1859E+3	-2.1344E-1	6.1076E-6	1.2729E+0	-5.0084E-4
3.1959E+3	-2.1284E-1	6.1060E-6	1.2729E+0	-5.0177E-4
3.2059E+3	-2.1236E-1	6.1248E-6	1.2713E+0	-5.0690E-4
3.2159E+3	-2.1193E-1	6.1172E-6	1.2711E+0	-4.9075E-4
3.2259E+3	-2.1143E-1	6.1128E-6	1.2725E+0	-4.9036E-4
3.2360E+3	-2.1145E-1	6.1125E-6	1.2729E+0	-4.8204E-4
3.2460E+3	-2.1111E-1	6.1071E-6	1.2713E+0	-4.5696E-4
3.2560E+3	-2.1039E-1	6.1122E-6	1.2721E+0	-4.6910E-4
3.2660E+3	-2.0990E-1	6.1148E-6	1.2726E+0	-4.8391E-4
3.2760E+3	-2.0957E-1	6.1130E-6	1.2724E+0	-5.1971E-4
3.2860E+3	-2.1031E-1	6.1096E-6	1.2731E+0	-4.8410E-4
3.2961E+3	-2.0891E-1	6.1132E-6	1.2694E+0	-4.6970E-4
3.3061E+3	-2.0826E-1	6.1135E-6	1.2724E+0	-4.9150E-4
3.3161E+3	-2.0746E-1	6.1166E-6	1.2721E+0	-5.0942E-4
3.3261E+3	-2.0668E-1	6.1222E-6	1.2727E+0	-5.2259E-4
